股票代碼,股票名稱,產業別,市場別
088145,緯創永豐3B購03,,上市
088146,緯創永豐41購02,,上市
088147,健策永豐3B購02,,上市
088148,瑞智永豐3A購01,,上市
088149,台耀永豐3B購01,,上市
08814T,聯發科統一42售02,,上市
088150,材料永豐42購02,,上市
088151,臻鼎永豐3B購01,,上市
088152,達運永豐3B購01,,上市
088153,達運永豐3C購01,,上市
088154,聯茂永豐3C購01,,上市
088155,保瑞永豐42購01,,上市
088156,晶碩永豐3A購01,,上市
088157,穎崴永豐42購01,,上市
088158,緯穎永豐3B購03,,上市
088159,緯穎永豐3B購04,,上市
08815T,長榮統一42售06,,上市
088160,緯穎永豐3C購01,,上市
088161,勤誠永豐3A購04,,上市
088162,東哥永豐3B購01,,上市
088163,香港2X凱基41購01,,上市
088164,中興電凱基43購02,,上市
088165,亞力凱基3B購01,,上市
088166,中砂凱基3A購05,,上市
088167,美時凱基3B購03,,上市
088168,中鋼凱基3A購02,,上市
088169,第一銅凱基3A購02,,上市
08816T,台灣50元富3C售03,,上市
088170,川湖凱基3A購06,,上市
088171,川湖凱基41購04,,上市
088172,聯電凱基3B購06,,上市
088173,台達電凱基3A購06,,上市
088174,鴻海凱基3A購13,,上市
088175,鴻海凱基3A購14,,上市
088176,鴻海凱基3A購15,,上市
088177,鴻海凱基45購03,,上市
088178,國巨凱基3A購07,,上市
088179,廣宇凱基3B購01,,上市
08817T,聯電元富41售04,,上市
088180,台積電凱基3A購19,,上市
088181,台積電凱基3C購11,,上市
088182,台積電凱基47購02,,上市
088183,佳能凱基3A購01,,上市
088184,南亞科凱基3A購02,,上市
088185,建準凱基3B購02,,上市
088186,美律凱基3A購02,,上市
088187,聯發科凱基3A購15,,上市
088188,聯發科凱基43購01,,上市
088189,志聖凱基3B購01,,上市
08818T,聯電元富41售05,,上市
088190,大立光凱基44購01,,上市
088191,奇鋐凱基3A購05,,上市
088192,奇鋐凱基3A購06,,上市
088193,奇鋐凱基3A購07,,上市
088194,健鼎凱基3A購01,,上市
088195,京鼎凱基3B購03,,上市
088196,創意凱基3A購13,,上市
088197,定穎控凱基41購03,,上市
088198,材料凱基3B購05,,上市
088199,和碩凱基43購02,,上市
08819T,奇鋐元富3C售03,,上市
088200,天鈺凱基3A購02,,上市
088201,帆宣凱基3B購02,,上市
088202,聯茂凱基3B購02,,上市
088203,聯茂凱基3C購02,,上市
088204,聯茂凱基41購02,,上市
088205,樺漢凱基3C購02,,上市
088206,瑞祺凱基3C購01,,上市
088207,保瑞凱基3A購04,,上市
088208,保瑞凱基3B購02,,上市
088209,保瑞凱基3C購02,,上市
08820T,奇鋐元富3C售04,,上市
088210,穎崴凱基3B購02,,上市
088211,愛普凱基3C購01,,上市
088212,緯穎凱基3A購05,,上市
088213,緯穎凱基3B購06,,上市
088214,臺股指凱基3B購21,,上市
088215,臺股指凱基41購09,,上市
088216,台積電國泰3C購01,,上市
088217,美律國泰3C購01,,上市
088218,華新科國泰3C購01,,上市
088219,漢翔國泰3C購01,,上市
08821T,和碩元富3C售01,,上市
088220,緯創國泰3C購01,,上市
088221,創意國泰3C購03,,上市
088222,上緯控國泰3C購01,,上市
088223,台積電台新3A購01,,上市
088224,創意台新3A購01,,上市
088225,天鈺台新3A購01,,上市
088226,保瑞台新3A購02,,上市
088227,滬深2X群益41購02,,上市
088228,元債2X群益42購06,,上市
088229,中興電群益3A購12,,上市
08822T,祥碩元富3C售02,,上市
088230,中興電群益3A購13,,上市
088231,亞力群益3B購01,,上市
088232,台達電群益3C購01,,上市
088233,鴻海群益3C購09,,上市
088234,鴻海群益3C購10,,上市
088235,矽統群益3C購02,,上市
088236,佳能群益3C購01,,上市
088237,盟立群益3A購02,,上市
088238,鉅祥群益3A購03,,上市
088239,冠德群益3A購01,,上市
08823T,寶成元富3C售01,,上市
088240,奇鋐群益3B購03,,上市
088241,信邦群益3A購01,,上市
088242,欣興群益3B購03,,上市
088243,建漢群益3A購02,,上市
088244,創意群益3A購10,,上市
088245,神達群益42購01,,上市
088246,定穎控群益3B購01,,上市
088247,台耀群益42購01,,上市
088248,達運群益3B購01,,上市
088249,保瑞群益3B購02,,上市
08824T,T50正2元大41售03,,上市
088250,保瑞群益3B購03,,上市
088251,緯穎群益3A購08,,上市
088252,東哥群益3B購01,,上市
088253,元債2X元大44購02,,上市
088254,美債2X元大44購01,,上市
088255,SGBR2X元大3B購03,,上市
088256,八貫元大3A購01,,上市
088257,東元元大3A購04,,上市
088258,東元元大44購01,,上市
088259,中興電元大3B購07,,上市
08825T,一詮元大3C售03,,上市
088260,中興電元大44購01,,上市
088261,中砂元大3B購01,,上市
088262,中砂元大44購01,,上市
088263,華榮元大3A購02,,上市
088264,華榮元大3A購03,,上市
088265,大亞元大3B購04,,上市
088266,第一銅元大3A購01,,上市
088267,台達電元大3B購05,,上市
088268,鴻海元大3B購07,,上市
088269,鴻海元大44購04,,上市
08826T,祥碩元大3C售05,,上市
088270,國巨元大3B購02,,上市
088271,國巨元大41購01,,上市
088272,廣宇元大3A購01,,上市
088273,廣宇元大3A購02,,上市
088274,台積電元大41購11,,上市
088275,海悅元大3A購01,,上市
088276,鴻準元大3A購05,,上市
088277,鴻準元大44購01,,上市
088278,大同元大41購04,,上市
088279,大同元大44購02,,上市
08827T,T50正2群益3C售03,,上市
088280,佳能元大3A購01,,上市
088281,華新科元大3A購05,,上市
088282,華新科元大3A購06,,上市
088283,神基元大3B購06,,上市
088284,建漢元大3A購02,,上市
088285,玉晶光元大3B購03,,上市
088286,京鼎元大3B購02,,上市
088287,聯鈞元大3B購04,,上市
088288,智易元大3A購02,,上市
088289,三福化元大3A購01,,上市
08828T,T50正2永豐46售01,,上市
088290,致伸元大3A購01,,上市
088291,和碩元大41購01,,上市
088292,和碩元大44購01,,上市
088293,臻鼎元大3A購02,,上市
088294,臻鼎元大44購01,,上市
088295,天鈺元大3B購04,,上市
088296,全訊元大3A購02,,上市
088297,帆宣元大3B購02,,上市
088298,盛群元大3A購01,,上市
088299,台表科元大3A購01,,上市
08829T,創意中信3C售04,,上市
088300,台表科元大3A購02,,上市
088301,迅得元大3A購01,,上市
088302,保瑞元大41購02,,上市
088303,保瑞元大44購01,,上市
088304,帝寶元大3A購03,,上市
088305,至上元大3B購01,,上市
088306,至上元大41購02,,上市
088307,寶成元大3A購02,,上市
088308,美時中信3C購02,,上市
088309,矽統中信3B購02,,上市
08830T,信錦元富3C售01,,上市
088310,全新中信3A購01,,上市
088311,聯鈞中信3A購01,,上市
088312,華通富邦3B購02,,上市
088313,全新富邦3C購01,,上市
088314,聯鈞富邦3C購01,,上市
088315,嘉澤富邦41購01,,上市
088316,立積富邦3C購01,,上市
088317,達興富邦3C購01,,上市
088318,緯穎富邦3C購01,,上市
088319,鴻海兆豐42購04,,上市
08831T,聯鈞元富3C售03,,上市
088320,技嘉台新3A購01,,上市
088321,奇鋐台新3A購01,,上市
088322,緯創台新3A購01,,上市
088323,創意台新3A購02,,上市
088324,亞力永豐3C購04,,上市
088325,堤維西永豐3B購01,,上市
088326,華榮永豐3A購01,,上市
088327,大亞永豐44購01,,上市
088328,裕隆永豐3A購02,,上市
088329,華通永豐44購01,,上市
08832T,健策元富41售01,,上市
088330,鴻海永豐3A購04,,上市
088331,鴻海永豐41購02,,上市
088332,矽統永豐44購01,,上市
088333,技嘉永豐41購03,,上市
088334,台光電永豐3C購02,,上市
088335,台光電永豐41購01,,上市
088336,全新永豐3A購01,,上市
088337,志聖永豐3C購01,,上市
088338,志聖永豐3C購02,,上市
088339,鉅祥永豐41購01,,上市
08833T,材料凱基3C售08,,上市
088340,國產永豐3A購02,,上市
088341,欣興永豐3A購03,,上市
088342,炎洲永豐3B購01,,上市
088343,天鈺永豐3A購02,,上市
088344,立積永豐3C購01,,上市
088345,立積永豐3C購02,,上市
088346,豐藝永豐3A購02,,上市
088347,樺漢永豐41購01,,上市
088348,嘉基永豐3B購01,,上市
088349,大銀元富3A購01,,上市
08834T,台灣50元大41售07,,上市
088350,大銀元富3A購02,,上市
088351,立積元富41購01,,上市
088352,亞力國泰3C購02,,上市
088353,川湖國泰3C購01,,上市
088354,嘉澤國泰3C購02,,上市
088355,牧德國泰3C購01,,上市
088356,材料國泰3C購02,,上市
088357,立積國泰3C購01,,上市
088358,保瑞國泰3C購01,,上市
088359,晶心科國泰3C購01,,上市
08835T,台灣50元大41售08,,上市
088360,緯穎國泰3C購02,,上市
088361,上証2X國票41購01,,上市
088362,元金反國票3C購01,,上市
088363,道瓊銀國票3B購01,,上市
088364,合機國票3B購01,,上市
088365,海悅國票3B購01,,上市
088366,國產國票3B購01,,上市
088367,華立國票3A購01,,上市
088368,聯德國票3B購01,,上市
088369,天鈺國票3B購02,,上市
08836T,台灣50元大41售09,,上市
088370,崇越國票3B購01,,上市
088371,香港2X群益44購01,,上市
088372,中興電群益3A購14,,上市
088373,亞力群益3C購02,,上市
088374,亞力群益3C購03,,上市
088375,中砂群益3A購05,,上市
088376,華榮群益3C購01,,上市
088377,宏泰群益3B購02,,上市
088378,合機群益3C購01,,上市
088379,川湖群益3A購06,,上市
08837T,臺股指元大43售30,,上市
088380,川湖群益3A購07,,上市
088381,聯電群益3C購01,,上市
088382,鴻海群益3A購21,,上市
088383,鴻海群益3C購11,,上市
088384,鴻海群益42購07,,上市
088385,鴻海群益44購04,,上市
088386,國巨群益3A購04,,上市
088387,台積電群益3A購08,,上市
088388,台積電群益3A購09,,上市
088389,台積電群益3A購10,,上市
08838T,臺股指元大43售31,,上市
088390,南亞科群益3B購05,,上市
088391,建準群益3A購05,,上市
088392,聯發科群益3B購10,,上市
088393,聯發科群益42購10,,上市
088394,全新群益3A購01,,上市
088395,王品群益3A購03,,上市
088396,大立光群益3C購01,,上市
088397,奇鋐群益3B購04,,上市
088398,奇鋐群益41購03,,上市
088399,奇鋐群益42購02,,上市
08839T,臺股指元大43售32,,上市
088400,欣興群益3B購04,,上市
088401,創意群益3A購11,,上市
088402,智易群益3A購01,,上市
088403,炎洲群益3B購01,,上市
088404,大銀群益3C購01,,上市
088405,台耀群益43購01,,上市
088406,三福化群益3C購01,,上市
088407,材料群益3C購02,,上市
088408,和碩群益3A購02,,上市
088409,天鈺群益3A購04,,上市
08840T,祥碩群益3C售03,,上市
088410,立積群益3A購01,,上市
088411,虹堡群益3A購03,,上市
088412,樺漢群益3B購01,,上市
088413,保瑞群益3C購02,,上市
088414,保瑞群益41購01,,上市
088415,穎崴群益3A購04,,上市
088416,愛普群益3A購05,,上市
088417,緯穎群益3A購09,,上市
088418,緯穎群益3C購05,,上市
088419,力智群益3A購02,,上市
08841T,祥碩群益41售03,,上市
088420,至上群益3A購02,,上市
088421,至上群益3A購03,,上市
088422,元債2X凱基43購04,,上市
088423,美債2X凱基43購02,,上市
088424,SGBR2X凱基3C購01,,上市
088425,亞力凱基3C購01,,上市
088426,華電凱基3A購03,,上市
088427,華榮凱基3C購01,,上市
088428,合機凱基3A購01,,上市
088429,合機凱基3A購02,,上市
08842T,緯創中信3C售02,,上市
088430,合機凱基3A購03,,上市
088431,第一銅凱基43購01,,上市
088432,第一銅凱基43購02,,上市
088433,第一銅凱基45購01,,上市
088434,第一銅凱基45購02,,上市
088435,台達電凱基3A購07,,上市
088436,鴻海凱基3A購16,,上市
088437,鴻海凱基3A購17,,上市
088438,鴻海凱基3C購05,,上市
088439,鴻海凱基3C購06,,上市
08843T,臺股指富邦41售12,,上市
088440,台積電凱基3A購21,,上市
088441,台積電凱基41購11,,上市
088442,鴻準凱基3A購06,,上市
088443,金像電凱基3B購01,,上市
088444,技嘉凱基41購02,,上市
088445,聯發科凱基3B購19,,上市
088446,聯發科凱基44購02,,上市
088447,全新凱基3C購01,,上市
088448,奇鋐凱基3B購04,,上市
088449,緯創凱基3B購08,,上市
08844T,臺股指富邦41售13,,上市
088450,創意凱基3B購03,,上市
088451,嘉澤凱基3A購03,,上市
088452,健策凱基43購01,,上市
088453,上緯控凱基41購01,,上市
088454,大銀凱基3A購01,,上市
088455,台耀凱基3B購03,,上市
088456,材料凱基3B購06,,上市
088457,致伸凱基3B購01,,上市
088458,天鈺凱基3A購03,,上市
088459,立積凱基3A購01,,上市
08845T,臺股指富邦41售14,,上市
088460,立積凱基3C購01,,上市
088461,立積凱基3C購02,,上市
088462,虹堡凱基3B購02,,上市
088463,台表科凱基3A購03,,上市
088464,迅得凱基3B購01,,上市
088465,緯穎凱基41購04,,上市
088466,嘉基凱基3C購01,,上市
088467,臺股指凱基3B購22,,上市
088468,臺股指凱基44購05,,上市
088469,台灣50元大3A購04,,上市
08846T,T50正2凱基3C售06,,上市
088470,台灣50元大3A購05,,上市
088471,台灣50元大3A購06,,上市
088472,T50反1元大41購01,,上市
088473,中興電元大3A購07,,上市
088474,中興電元大3A購08,,上市
088475,中興電元大3A購09,,上市
088476,中砂元大3B購02,,上市
088477,合機元大3A購01,,上市
088478,合機元大3A購02,,上市
088479,第一銅元大3A購02,,上市
08847T,冠德凱基3C售06,,上市
088480,第一銅元大3A購03,,上市
088481,第一銅元大3A購04,,上市
088482,聯電元大3A購04,,上市
088483,聯電元大3A購05,,上市
088484,聯電元大3A購06,,上市
088485,台達電元大3A購10,,上市
088486,台達電元大3A購11,,上市
088487,台達電元大3A購12,,上市
088488,鴻海元大3A購15,,上市
088489,鴻海元大3A購16,,上市
08848T,大聯大凱基3C售01,,上市
088490,鴻海元大3C購08,,上市
088491,國巨元大3B購03,,上市
088492,台積電元大3A購19,,上市
088493,台積電元大3A購20,,上市
088494,台積電元大3A購21,,上市
088495,華邦電元大3A購02,,上市
088496,華邦電元大3A購03,,上市
088497,華邦電元大3A購04,,上市
088498,鴻準元大3A購06,,上市
088499,鴻準元大3A購07,,上市
08849T,臺股指凱基43售42,,上市
088500,鴻準元大3A購08,,上市
088501,大同元大3A購08,,上市
088502,大同元大3A購09,,上市
088503,大同元大3A購10,,上市
088504,南亞科元大3A購03,,上市
088505,南亞科元大3A購04,,上市
088506,南亞科元大3A購05,,上市
088507,全新元大3A購01,,上市
088508,全新元大3A購02,,上市
088509,全新元大3A購03,,上市
08850T,T50正2國票43售01,,上市
088510,華新科元大3B購01,,上市
088511,華晶科元大3A購01,,上市
088512,緯創元大3A購10,,上市
088513,緯創元大3A購11,,上市
088514,緯創元大3A購12,,上市
088515,嘉澤元大3A購05,,上市
088516,大銀元大3A購01,,上市
088517,天鈺元大3B購05,,上市
088518,立積元大3A購01,,上市
088519,立積元大3A購02,,上市
08851T,S&P正2國票44售01,,上市
088520,立積元大3A購03,,上市
088521,立積元大3B購01,,上市
088522,立積元大41購01,,上市
088523,保瑞元大3A購04,,上市
088524,保瑞元大3A購05,,上市
088525,保瑞元大3A購06,,上市
088526,力積電元大3A購01,,上市
088527,臺股指元大3B購14,,上市
088528,臺股指元大3C購20,,上市
088529,臺股指元大3C購21,,上市
08852T,群臺2X國票41售01,,上市
088530,臺股指元大41購01,,上市
088531,臺股指元大41購02,,上市
088532,臺股指元大41購03,,上市
088533,臺股指元大41購04,,上市
088534,臺股指元大41購05,,上市
088535,臺股指元大43購01,,上市
088536,臺股指元大44購01,,上市
088537,亞力中信3A購01,,上市
088538,亞力中信42購01,,上市
088539,台積電中信41購02,,上市
08853T,燿華國票3C售03,,上市
088540,矽統中信3B購03,,上市
088541,亞力統一54購01,,上市
088542,華榮統一44購03,,上市
088543,華榮統一46購02,,上市
088544,立積統一46購01,,上市
088545,達興統一43購08,,上市
088546,中石化永豐3B購01,,上市
088547,東陽永豐3C購02,,上市
088548,亞力永豐3C購05,,上市
088549,華新永豐3C購01,,上市
08854T,金像電國票3C售04,,上市
088550,華榮永豐3C購01,,上市
088551,中鋼永豐3A購02,,上市
088552,鴻海永豐44購04,,上市
088553,敬鵬永豐3B購01,,上市
088554,矽統永豐46購01,,上市
088555,美律永豐3C購01,,上市
088556,聯發科永豐3B購02,,上市
088557,長榮永豐3C購02,,上市
088558,陽明永豐3A購03,,上市
088559,緯創永豐3B購04,,上市
08855T,元金2X元大43售01,,上市
088560,玉晶光永豐3A購01,,上市
088561,嘉澤永豐3B購01,,上市
088562,凌華永豐3C購01,,上市
088563,台表科永豐3C購01,,上市
088564,保瑞永豐3A購01,,上市
088565,達發永豐3B購01,,上市
088566,嘉基永豐3A購01,,上市
088567,至上永豐3B購01,,上市
